contract,comd,status,batch_count,tick_count,bars_match,bar_diff,times_match,volume_match,turnover_match,open_interest_match
ss2308,ss,ok,23159,23159,True,0,True,True,True,True
TF1803,TF,ok,9724,9724,True,0,True,True,True,True
IC1903,IC,ok,7850,7850,True,0,True,True,True,True
FG2601,FG,ok,13015,13015,True,0,True,True,True,True
v2108,v,ok,16950,16950,True,0,True,True,True,True
SM2405,SM,ok,11616,11616,True,0,True,True,True,True
RO1201,RO,ok,283,283,True,0,True,True,True,True
ec2406,ec,ok,9744,9744,True,0,True,True,True,True
v1610,v,ok,2421,2421,True,0,True,True,True,True
SF1801,SF,ok,11671,11671,True,0,True,True,True,True
zn1205,zn,ok,11471,11471,True,0,True,True,True,True
wr1701,wr,ok,230,230,True,0,True,True,True,True
fb1606,fb,ok,811,811,True,0,True,True,True,True
rb1108,rb,ok,11357,11357,True,0,True,True,True,True
zn1806,zn,ok,23617,23617,True,0,True,True,True,True
pb1508,pb,ok,23359,23359,True,0,True,True,True,True
b2204,b,ok,17258,17258,True,0,True,True,True,True
p1507,p,ok,15998,15998,True,0,True,True,True,True
AP2303,AP,ok,11651,11651,True,0,True,True,True,True
PF2210,PF,ok,17417,17417,True,0,True,True,True,True
bu2108,bu,ok,9084,9084,True,0,True,True,True,True
c1103,c,ok,10572,10572,True,0,True,True,True,True
OI2109,OI,ok,17662,17662,True,0,True,True,True,True
T1703,T,ok,9536,9536,True,0,True,True,True,True
jm1309,jm,ok,5549,5549,True,0,True,True,True,True
sn2206,sn,ok,23131,23131,True,0,True,True,True,True
rb1703,rb,ok,17468,17468,True,0,True,True,True,True
rr2101,rr,ok,15373,15373,True,0,True,True,True,True
RS1808,RS,ok,10582,10582,True,0,True,True,True,True
UR2306,UR,ok,11712,11712,True,0,True,True,True,True
nr2501,nr,ok,17464,17464,True,0,True,True,True,True
al2002,al,ok,22738,22738,True,0,True,True,True,True
al2601,al,ok,17215,17215,True,0,True,True,True,True
CY2302,CY,ok,16593,16593,True,0,True,True,True,True
p1902,p,ok,16880,16880,True,0,True,True,True,True
TL2312,TL,ok,8187,8187,True,0,True,True,True,True
AP2011,AP,ok,11474,11474,True,0,True,True,True,True
rb1008,rb,ok,7248,7248,True,0,True,True,True,True
WH2201,WH,ok,9327,9327,True,0,True,True,True,True
MA2605,MA,ok,7396,7396,True,0,True,True,True,True
sp2112,sp,ok,17532,17532,True,0,True,True,True,True
eg2105,eg,ok,17563,17563,True,0,True,True,True,True
cu1802,cu,ok,23617,23617,True,0,True,True,True,True
MA2407,MA,ok,17443,17443,True,0,True,True,True,True
pg2601,pg,ok,12650,12650,True,0,True,True,True,True
pb1703,pb,ok,13917,13917,True,0,True,True,True,True
m1908,m,ok,16973,16973,True,0,True,True,True,True
fu2509,fu,ok,17418,17418,True,0,True,True,True,True
bb1606,bb,ok,428,428,True,0,True,True,True,True
rb1312,rb,ok,11274,11274,True,0,True,True,True,True
lu2404,lu,ok,17442,17442,True,0,True,True,True,True
l2208,l,ok,17418,17418,True,0,True,True,True,True
TA2307,TA,ok,17564,17564,True,0,True,True,True,True
OI1607,OI,ok,17238,17238,True,0,True,True,True,True
m1403,m,ok,11343,11343,True,0,True,True,True,True
TA1305,TA,ok,1328,1328,True,0,True,True,True,True
jm2002,jm,ok,16771,16771,True,0,True,True,True,True
SA2008,SA,ok,10537,10537,True,0,True,True,True,True
RI1307,RI,ok,9021,9021,True,0,True,True,True,True
jm2204,jm,ok,16845,16845,True,0,True,True,True,True
bb1706,bb,ok,227,227,True,0,True,True,True,True
c1901,c,ok,11625,11625,True,0,True,True,True,True
p1006,p,ok,3237,3237,True,0,True,True,True,True
ru2103,ru,ok,16683,16683,True,0,True,True,True,True
WH2407,WH,ok,4577,4577,True,0,True,True,True,True
v1804,v,ok,11179,11179,True,0,True,True,True,True
wr2201,wr,ok,9574,9574,True,0,True,True,True,True
RI1311,RI,ok,9517,9517,True,0,True,True,True,True
si2504,si,ok,10608,10608,True,0,True,True,True,True
RI1711,RI,ok,5785,5785,True,0,True,True,True,True
TA1102,TA,ok,922,922,True,0,True,True,True,True
lc2507,lc,ok,11615,11615,True,0,True,True,True,True
ME1407,ME,ok,6214,6214,True,0,True,True,True,True
rb1601,rb,ok,17660,17660,True,0,True,True,True,True
TA1711,TA,ok,17617,17617,True,0,True,True,True,True
y2307,y,ok,17516,17516,True,0,True,True,True,True
rr2001,rr,ok,7068,7068,True,0,True,True,True,True
a2005,a,ok,16080,16080,True,0,True,True,True,True
v1008,v,ok,3672,3672,True,0,True,True,True,True
ru1003,ru,ok,2208,2208,True,0,True,True,True,True
zn2408,zn,ok,23277,23277,True,0,True,True,True,True
TF2209,TF,ok,9671,9671,True,0,True,True,True,True
PR2601,PR,ok,13014,13014,True,0,True,True,True,True
ZC1902,ZC,ok,17216,17216,True,0,True,True,True,True
PK2312,PK,ok,11638,11638,True,0,True,True,True,True
i2506,i,ok,17163,17163,True,0,True,True,True,True
bu2201,bu,ok,8877,8877,True,0,True,True,True,True
ss2510,ss,ok,23252,23252,True,0,True,True,True,True
IH1801,IH,ok,2200,2200,True,0,True,True,True,True
ZC2403,ZC,ok,10485,10485,True,0,True,True,True,True
ni1805,ni,ok,23350,23350,True,0,True,True,True,True
PX2603,PX,ok,10412,10412,True,0,True,True,True,True
b1011,b,ok,3330,3330,True,0,True,True,True,True
si2606,si,ok,3984,3984,True,0,True,True,True,True
cu1204,cu,ok,11501,11501,True,0,True,True,True,True
RI2605,RI,ok,1920,1920,True,0,True,True,True,True
SR1201,SR,ok,736,736,True,0,True,True,True,True
SH2508,SH,ok,17248,17248,True,0,True,True,True,True
IC2002,IC,ok,1900,1900,True,0,True,True,True,True
b2409,b,ok,17175,17175,True,0,True,True,True,True
IF1812,IF,ok,8300,8300,True,0,True,True,True,True
PM1311,PM,ok,8597,8597,True,0,True,True,True,True
CF1305,CF,ok,1148,1148,True,0,True,True,True,True
TA2405,TA,ok,17516,17516,True,0,True,True,True,True
FG1311,FG,ok,4857,4857,True,0,True,True,True,True
fu1603,fu,ok,9001,9001,True,0,True,True,True,True
IH2303,IH,ok,8150,8150,True,0,True,True,True,True
cu2312,cu,ok,23277,23277,True,0,True,True,True,True
c1803,c,ok,11439,11439,True,0,True,True,True,True
cs1705,cs,ok,11602,11602,True,0,True,True,True,True
wr1609,wr,ok,340,340,True,0,True,True,True,True
a2301,a,ok,17302,17302,True,0,True,True,True,True
SM2105,SM,ok,11663,11663,True,0,True,True,True,True
j1606,j,ok,14240,14240,True,0,True,True,True,True
T1606,T,ok,9167,9167,True,0,True,True,True,True
fu1211,fu,ok,10297,10297,True,0,True,True,True,True
ru1203,ru,ok,11584,11584,True,0,True,True,True,True
PR2511,PR,ok,16129,16129,True,0,True,True,True,True
AP2005,AP,ok,11699,11699,True,0,True,True,True,True
TF2512,TF,ok,7632,7632,True,0,True,True,True,True
fu1610,fu,ok,2928,2928,True,0,True,True,True,True
pp1904,pp,ok,11182,11182,True,0,True,True,True,True
eg2210,eg,ok,17491,17491,True,0,True,True,True,True
fu1903,fu,ok,10285,10285,True,0,True,True,True,True
hc2401,hc,ok,17516,17516,True,0,True,True,True,True
LR2207,LR,ok,5604,5604,True,0,True,True,True,True
fu2308,fu,ok,17450,17450,True,0,True,True,True,True
PK2201,PK,ok,11113,11113,True,0,True,True,True,True
TA2507,TA,ok,17491,17491,True,0,True,True,True,True
ZC2302,ZC,ok,3801,3801,True,0,True,True,True,True
hc1904,hc,ok,17435,17435,True,0,True,True,True,True
sc2602,sc,ok,19445,19445,True,0,True,True,True,True
jd2402,jd,ok,11632,11632,True,0,True,True,True,True
wr2202,wr,ok,9670,9670,True,0,True,True,True,True
MA2108,MA,ok,17556,17556,True,0,True,True,True,True
TF2112,TF,ok,9671,9671,True,0,True,True,True,True
jm1408,jm,ok,11183,11183,True,0,True,True,True,True
pb2407,pb,ok,23083,23083,True,0,True,True,True,True
hc2102,hc,ok,16193,16193,True,0,True,True,True,True
CY2210,CY,ok,16390,16390,True,0,True,True,True,True
CY2003,CY,ok,10679,10679,True,0,True,True,True,True
FG1907,FG,ok,16938,16938,True,0,True,True,True,True
rr2509,rr,ok,17109,17109,True,0,True,True,True,True
sn2402,sn,ok,23373,23373,True,0,True,True,True,True
RI1801,RI,ok,10229,10229,True,0,True,True,True,True
ag1310,ag,ok,15569,15569,True,0,True,True,True,True
ru1503,ru,ok,12839,12839,True,0,True,True,True,True
CY2110,CY,ok,10739,10739,True,0,True,True,True,True
ni2108,ni,ok,23277,23277,True,0,True,True,True,True
PK2211,PK,ok,11581,11581,True,0,True,True,True,True
IM2209,IM,ok,2000,2000,True,0,True,True,True,True
pb1606,pb,ok,22145,22145,True,0,True,True,True,True
bb1506,bb,ok,7760,7760,True,0,True,True,True,True
CJ2209,CJ,ok,11616,11616,True,0,True,True,True,True
p2601,p,ok,13015,13015,True,0,True,True,True,True
v1505,v,ok,11666,11666,True,0,True,True,True,True
pb1709,pb,ok,21427,21427,True,0,True,True,True,True
fu2111,fu,ok,17357,17357,True,0,True,True,True,True
l1201,l,ok,10781,10781,True,0,True,True,True,True
m2011,m,ok,15918,15918,True,0,True,True,True,True
SH2605,SH,ok,7396,7396,True,0,True,True,True,True
rb1807,rb,ok,17435,17435,True,0,True,True,True,True
lu2605,lu,ok,8101,8101,True,0,True,True,True,True
SR1901,SR,ok,26638,26638,True,0,True,True,True,True
m2108,m,ok,17141,17141,True,0,True,True,True,True
SR1705,SR,ok,26345,26345,True,0,True,True,True,True
lu2202,lu,ok,17071,17071,True,0,True,True,True,True
pb1911,pb,ok,23216,23216,True,0,True,True,True,True
TA1704,TA,ok,17636,17636,True,0,True,True,True,True
ag2305,ag,ok,27476,27476,True,0,True,True,True,True
WH2105,WH,ok,11222,11222,True,0,True,True,True,True
wr2206,wr,ok,10926,10926,True,0,True,True,True,True
c2001,c,ok,16170,16170,True,0,True,True,True,True
fb2602,fb,ok,7775,7775,True,0,True,True,True,True
jd1709,jd,ok,11926,11926,True,0,True,True,True,True
bb1906,bb,ok,119,119,True,0,True,True,True,True
bb2110,bb,ok,818,818,True,0,True,True,True,True
pp1411,pp,ok,7869,7869,True,0,True,True,True,True
c2503,c,ok,17418,17418,True,0,True,True,True,True
eg2502,eg,ok,16578,16578,True,0,True,True,True,True
b1705,b,ok,4749,4749,True,0,True,True,True,True
jm2203,jm,ok,17233,17233,True,0,True,True,True,True
TC1503,TC,ok,5120,5120,True,0,True,True,True,True
rr2104,rr,ok,16734,16734,True,0,True,True,True,True
eb2311,eb,ok,17337,17337,True,0,True,True,True,True
fu1206,fu,ok,11266,11266,True,0,True,True,True,True
MA1810,MA,ok,17117,17117,True,0,True,True,True,True
sc2003,sc,ok,51580,51580,True,0,True,True,True,True
IC1612,IC,ok,8249,8249,True,0,True,True,True,True
JR1803,JR,ok,5368,5368,True,0,True,True,True,True
l1708,l,ok,7946,7946,True,0,True,True,True,True
RM2401,RM,ok,17516,17516,True,0,True,True,True,True
jm1705,jm,ok,17004,17004,True,0,True,True,True,True
rb1709,rb,ok,17407,17407,True,0,True,True,True,True
TA2103,TA,ok,16715,16715,True,0,True,True,True,True
c1503,c,ok,11135,11135,True,0,True,True,True,True
y2601,y,ok,13015,13015,True,0,True,True,True,True
au2306,au,ok,30121,30121,True,0,True,True,True,True
ni2103,ni,ok,21649,21649,True,0,True,True,True,True
cu1709,cu,ok,23176,23176,True,0,True,True,True,True
hc1905,hc,ok,17551,17551,True,0,True,True,True,True
v2501,v,ok,17491,17491,True,0,True,True,True,True
SF2303,SF,ok,11664,11664,True,0,True,True,True,True
OI1807,OI,ok,17073,17073,True,0,True,True,True,True
ss2504,ss,ok,23095,23095,True,0,True,True,True,True
a2111,a,ok,17446,17446,True,0,True,True,True,True
TA2412,TA,ok,17417,17417,True,0,True,True,True,True
sp2302,sp,ok,17563,17563,True,0,True,True,True,True
zn1604,zn,ok,23469,23469,True,0,True,True,True,True
SR2103,SR,ok,16715,16715,True,0,True,True,True,True
WT1101,WT,ok,96,96,True,0,True,True,True,True
l1004,l,ok,1891,1891,True,0,True,True,True,True
ag2504,ag,ok,27361,27361,True,0,True,True,True,True
cs2203,cs,ok,17363,17363,True,0,True,True,True,True
l1206,l,ok,7304,7304,True,0,True,True,True,True
WH1609,WH,ok,11643,11643,True,0,True,True,True,True
c1105,c,ok,11394,11394,True,0,True,True,True,True
a2409,a,ok,17324,17324,True,0,True,True,True,True
ni2205,ni,ok,22925,22925,True,0,True,True,True,True
fu1612,fu,ok,2079,2079,True,0,True,True,True,True
lg2601,lg,ok,8381,8381,True,0,True,True,True,True
eg2508,eg,ok,16455,16455,True,0,True,True,True,True
jd2105,jd,ok,11568,11568,True,0,True,True,True,True
T2403,T,ok,9512,9512,True,0,True,True,True,True
IF1208,IF,ok,2200,2200,True,0,True,True,True,True
bb2411,bb,ok,142,142,True,0,True,True,True,True
j2405,j,ok,17249,17249,True,0,True,True,True,True
y1707,y,ok,11769,11769,True,0,True,True,True,True
a1201,a,ok,17350,17350,True,0,True,True,True,True
lc2408,lc,ok,11664,11664,True,0,True,True,True,True
MA2306,MA,ok,17649,17649,True,0,True,True,True,True
RI2207,RI,ok,7129,7129,True,0,True,True,True,True
eg2512,eg,ok,13939,13939,True,0,True,True,True,True
RI1603,RI,ok,7108,7108,True,0,True,True,True,True
p2201,p,ok,17564,17564,True,0,True,True,True,True
SM1904,SM,ok,10938,10938,True,0,True,True,True,True
l2411,l,ok,17424,17424,True,0,True,True,True,True
p1608,p,ok,9526,9526,True,0,True,True,True,True
IF1101,IF,ok,2200,2200,True,0,True,True,True,True
FG2302,FG,ok,17271,17271,True,0,True,True,True,True
ag1809,ag,ok,27742,27742,True,0,True,True,True,True
fu1111,fu,ok,11542,11542,True,0,True,True,True,True
ag1805,ag,ok,27483,27483,True,0,True,True,True,True
MA2502,MA,ok,17169,17169,True,0,True,True,True,True
ru1006,ru,ok,5232,5232,True,0,True,True,True,True
au1109,au,ok,11373,11373,True,0,True,True,True,True
eg2302,eg,ok,17563,17563,True,0,True,True,True,True
fb1903,fb,ok,3338,3338,True,0,True,True,True,True
a1307,a,ok,12308,12308,True,0,True,True,True,True
sn1610,sn,ok,7235,7235,True,0,True,True,True,True
IM2301,IM,ok,2200,2200,True,0,True,True,True,True
cu1010,cu,ok,8976,8976,True,0,True,True,True,True
IF2105,IF,ok,2050,2050,True,0,True,True,True,True
hc2505,hc,ok,17491,17491,True,0,True,True,True,True
sn2311,sn,ok,23277,23277,True,0,True,True,True,True
zn2507,zn,ok,23131,23131,True,0,True,True,True,True
jd2309,jd,ok,11603,11603,True,0,True,True,True,True
SM1508,SM,ok,6886,6886,True,0,True,True,True,True
ec2602,ec,ok,7584,7584,True,0,True,True,True,True
al1103,al,ok,11552,11552,True,0,True,True,True,True
fu1912,fu,ok,17334,17334,True,0,True,True,True,True
cu2511,cu,ok,21240,21240,True,0,True,True,True,True
PM2411,PM,ok,4580,4580,True,0,True,True,True,True
pp2105,pp,ok,17589,17589,True,0,True,True,True,True
b2406,b,ok,17090,17090,True,0,True,True,True,True
PM2001,PM,ok,6460,6460,True,0,True,True,True,True
IF2502,IF,ok,1900,1900,True,0,True,True,True,True
cu1002,cu,ok,1296,1296,True,0,True,True,True,True
ER1107,ER,ok,428,428,True,0,True,True,True,True
c2305,c,ok,17519,17519,True,0,True,True,True,True
ni2105,ni,ok,23277,23277,True,0,True,True,True,True
pp2506,pp,ok,17418,17418,True,0,True,True,True,True
ag1703,ag,ok,19629,19629,True,0,True,True,True,True
zn1702,zn,ok,19586,19586,True,0,True,True,True,True
pg2312,pg,ok,17443,17443,True,0,True,True,True,True
j2202,j,ok,16772,16772,True,0,True,True,True,True
ag2009,ag,ok,23396,23396,True,0,True,True,True,True
m1107,m,ok,10925,10925,True,0,True,True,True,True
v1608,v,ok,4951,4951,True,0,True,True,True,True
m1001,m,ok,246,246,True,0,True,True,True,True
fb1504,fb,ok,6996,6996,True,0,True,True,True,True
br2512,br,ok,14450,14450,True,0,True,True,True,True
i2311,i,ok,17534,17534,True,0,True,True,True,True
l1405,l,ok,11663,11663,True,0,True,True,True,True
j1901,j,ok,17535,17535,True,0,True,True,True,True
RM2311,RM,ok,17560,17560,True,0,True,True,True,True
ss2407,ss,ok,23043,23043,True,0,True,True,True,True
cs1805,cs,ok,11629,11629,True,0,True,True,True,True
SM2411,SM,ok,11616,11616,True,0,True,True,True,True
wr1501,wr,ok,9830,9830,True,0,True,True,True,True
au1803,au,ok,6302,6302,True,0,True,True,True,True
cu2003,cu,ok,21758,21758,True,0,True,True,True,True
al2305,al,ok,23228,23228,True,0,True,True,True,True
i2307,i,ok,17436,17436,True,0,True,True,True,True
b2205,b,ok,17126,17126,True,0,True,True,True,True
TA2308,TA,ok,17564,17564,True,0,True,True,True,True
i2401,i,ok,17484,17484,True,0,True,True,True,True
ag1308,ag,ok,13463,13463,True,0,True,True,True,True
FG2410,FG,ok,17418,17418,True,0,True,True,True,True
a1005,a,ok,3984,3984,True,0,True,True,True,True
ag2405,ag,ok,27415,27415,True,0,True,True,True,True
ni1510,ni,ok,12716,12716,True,0,True,True,True,True
pp2202,pp,ok,17477,17477,True,0,True,True,True,True
SA2504,SA,ok,17418,17418,True,0,True,True,True,True
UR2509,UR,ok,11568,11568,True,0,True,True,True,True
MA2505,MA,ok,17491,17491,True,0,True,True,True,True
ru1408,ru,ok,11712,11712,True,0,True,True,True,True
ZC2508,ZC,ok,5454,5454,True,0,True,True,True,True
l1407,l,ok,11535,11535,True,0,True,True,True,True
pg2207,pg,ok,16759,16759,True,0,True,True,True,True
UR2006,UR,ok,9424,9424,True,0,True,True,True,True
SR1105,SR,ok,845,845,True,0,True,True,True,True
zn1811,zn,ok,23325,23325,True,0,True,True,True,True
rr2409,rr,ok,16846,16846,True,0,True,True,True,True
zn2205,zn,ok,23034,23034,True,0,True,True,True,True
eb2601,eb,ok,12650,12650,True,0,True,True,True,True
pb1905,pb,ok,23216,23216,True,0,True,True,True,True
wr1509,wr,ok,2360,2360,True,0,True,True,True,True
nr2106,nr,ok,17490,17490,True,0,True,True,True,True
j2101,j,ok,16032,16032,True,0,True,True,True,True
ER1105,ER,ok,222,222,True,0,True,True,True,True
bc2409,bc,ok,22994,22994,True,0,True,True,True,True
zn1708,zn,ok,21971,21971,True,0,True,True,True,True
fb1601,fb,ok,10965,10965,True,0,True,True,True,True
pb2204,pb,ok,23131,23131,True,0,True,True,True,True
i2411,i,ok,17167,17167,True,0,True,True,True,True
hc2208,hc,ok,17360,17360,True,0,True,True,True,True
SF2501,SF,ok,11616,11616,True,0,True,True,True,True
wr1402,wr,ok,8154,8154,True,0,True,True,True,True
SF2504,SF,ok,11568,11568,True,0,True,True,True,True
LR1503,LR,ok,6192,6192,True,0,True,True,True,True
sn1905,sn,ok,23215,23215,True,0,True,True,True,True
a1811,a,ok,26326,26326,True,0,True,True,True,True
bb1608,bb,ok,154,154,True,0,True,True,True,True
j2111,j,ok,17408,17408,True,0,True,True,True,True
rb1506,rb,ok,14421,14421,True,0,True,True,True,True
IH1802,IH,ok,2150,2150,True,0,True,True,True,True
sp2412,sp,ok,17418,17418,True,0,True,True,True,True
SM2301,SM,ok,11616,11616,True,0,True,True,True,True
fu1406,fu,ok,7881,7881,True,0,True,True,True,True
ni2309,ni,ok,23374,23374,True,0,True,True,True,True
au2006,au,ok,25822,25822,True,0,True,True,True,True
IH2403,IH,ok,7850,7850,True,0,True,True,True,True
IF1005,IF,ok,1250,1250,True,0,True,True,True,True
cs2509,cs,ok,17376,17376,True,0,True,True,True,True
wr2109,wr,ok,10212,10212,True,0,True,True,True,True
SA2305,SA,ok,17564,17564,True,0,True,True,True,True
j2006,j,ok,15368,15368,True,0,True,True,True,True
SF1812,SF,ok,9532,9532,True,0,True,True,True,True
m1607,m,ok,16175,16175,True,0,True,True,True,True
pb2209,pb,ok,22973,22973,True,0,True,True,True,True
MA2102,MA,ok,16376,16376,True,0,True,True,True,True
fu1510,fu,ok,10587,10587,True,0,True,True,True,True
SA2211,SA,ok,17522,17522,True,0,True,True,True,True
IC1805,IC,ok,2050,2050,True,0,True,True,True,True
ER1305,ER,ok,224,224,True,0,True,True,True,True
RS1909,RS,ok,11276,11276,True,0,True,True,True,True
au2003,au,ok,4430,4430,True,0,True,True,True,True
l1901,l,ok,11650,11650,True,0,True,True,True,True
pb1806,pb,ok,23593,23593,True,0,True,True,True,True
SM2203,SM,ok,11663,11663,True,0,True,True,True,True
hc1907,hc,ok,17320,17320,True,0,True,True,True,True
b1912,b,ok,16555,16555,True,0,True,True,True,True
RI1803,RI,ok,6770,6770,True,0,True,True,True,True
AP1912,AP,ok,11602,11602,True,0,True,True,True,True
IM2505,IM,ok,1800,1800,True,0,True,True,True,True
TA2409,TA,ok,17516,17516,True,0,True,True,True,True
hc1408,hc,ok,4234,4234,True,0,True,True,True,True
j1411,j,ok,13083,13083,True,0,True,True,True,True
TA2204,TA,ok,17564,17564,True,0,True,True,True,True
pp1712,pp,ok,11612,11612,True,0,True,True,True,True
wr2210,wr,ok,10516,10516,True,0,True,True,True,True
PX2406,PX,ok,12703,12703,True,0,True,True,True,True
p2311,p,ok,17560,17560,True,0,True,True,True,True
PF2603,PF,ok,10412,10412,True,0,True,True,True,True
cu2411,cu,ok,23131,23131,True,0,True,True,True,True
TF1912,TF,ok,9922,9922,True,0,True,True,True,True
fb2101,fb,ok,7465,7465,True,0,True,True,True,True
j1409,j,ok,12888,12888,True,0,True,True,True,True
rr2103,rr,ok,16163,16163,True,0,True,True,True,True
zn1006,zn,ok,5232,5232,True,0,True,True,True,True
PM2011,PM,ok,10112,10112,True,0,True,True,True,True
IH2407,IH,ok,2200,2200,True,0,True,True,True,True
a1501,a,ok,18046,18046,True,0,True,True,True,True
AP2211,AP,ok,11638,11638,True,0,True,True,True,True
SF2105,SF,ok,11663,11663,True,0,True,True,True,True
MA2504,MA,ok,17391,17391,True,0,True,True,True,True
ru1404,ru,ok,11568,11568,True,0,True,True,True,True
JR2601,JR,ok,3402,3402,True,0,True,True,True,True
rr2408,rr,ok,17114,17114,True,0,True,True,True,True
sn1803,sn,ok,23206,23206,True,0,True,True,True,True
l2310,l,ok,17451,17451,True,0,True,True,True,True
nr2009,nr,ok,15926,15926,True,0,True,True,True,True
IF1709,IF,ok,8000,8000,True,0,True,True,True,True
TL2506,TL,ok,9300,9300,True,0,True,True,True,True
v1708,v,ok,7724,7724,True,0,True,True,True,True
SF2008,SF,ok,10866,10866,True,0,True,True,True,True
eb2511,eb,ok,15545,15545,True,0,True,True,True,True
v1910,v,ok,14397,14397,True,0,True,True,True,True
rb1710,rb,ok,17661,17661,True,0,True,True,True,True
a1907,a,ok,25564,25564,True,0,True,True,True,True
cs2301,cs,ok,17427,17427,True,0,True,True,True,True
IM2404,IM,ok,2100,2100,True,0,True,True,True,True
m1009,m,ok,7984,7984,True,0,True,True,True,True
v2601,v,ok,13015,13015,True,0,True,True,True,True
zn2306,zn,ok,23471,23471,True,0,True,True,True,True
FG2511,FG,ok,16129,16129,True,0,True,True,True,True
ER1209,ER,ok,560,560,True,0,True,True,True,True
zn1306,zn,ok,11472,11472,True,0,True,True,True,True
a1703,a,ok,19869,19869,True,0,True,True,True,True
bu2007,bu,ok,6884,6884,True,0,True,True,True,True
zn2103,zn,ok,21661,21661,True,0,True,True,True,True
IF1801,IF,ok,2200,2200,True,0,True,True,True,True
jd2107,jd,ok,11519,11519,True,0,True,True,True,True
ag1504,ag,ok,27590,27590,True,0,True,True,True,True
IF2101,IF,ok,1950,1950,True,0,True,True,True,True
l1601,l,ok,11577,11577,True,0,True,True,True,True
sn2012,sn,ok,20143,20143,True,0,True,True,True,True
pp2606,pp,ok,6034,6034,True,0,True,True,True,True
i1407,i,ok,8163,8163,True,0,True,True,True,True
PF2205,PF,ok,17373,17373,True,0,True,True,True,True
pp2012,pp,ok,15945,15945,True,0,True,True,True,True
b1803,b,ok,14247,14247,True,0,True,True,True,True
jm1307,jm,ok,3171,3171,True,0,True,True,True,True
rr2407,rr,ok,16813,16813,True,0,True,True,True,True
b1507,b,ok,11227,11227,True,0,True,True,True,True
l1505,l,ok,11670,11670,True,0,True,True,True,True
sp2003,sp,ok,16782,16782,True,0,True,True,True,True
RS2007,RS,ok,10082,10082,True,0,True,True,True,True
i1510,i,ok,15722,15722,True,0,True,True,True,True
IM2503,IM,ok,8050,8050,True,0,True,True,True,True
CF1511,CF,ok,15325,15325,True,0,True,True,True,True
pb1712,pb,ok,23458,23458,True,0,True,True,True,True
ss2204,ss,ok,23131,23131,True,0,True,True,True,True
sc2208,sc,ok,27184,27184,True,0,True,True,True,True
p2308,p,ok,17353,17353,True,0,True,True,True,True
ag1810,ag,ok,27370,27370,True,0,True,True,True,True
pb2510,pb,ok,23277,23277,True,0,True,True,True,True
ni1603,ni,ok,21886,21886,True,0,True,True,True,True
eg2206,eg,ok,17478,17478,True,0,True,True,True,True
si2308,si,ok,7488,7488,True,0,True,True,True,True
rb1004,rb,ok,3264,3264,True,0,True,True,True,True
y2312,y,ok,17330,17330,True,0,True,True,True,True
a1111,a,ok,12460,12460,True,0,True,True,True,True
sc2402,sc,ok,28807,28807,True,0,True,True,True,True
IF1308,IF,ok,2000,2000,True,0,True,True,True,True
v1805,v,ok,11712,11712,True,0,True,True,True,True
ss2008,ss,ok,17443,17443,True,0,True,True,True,True
rb1105,rb,ok,11494,11494,True,0,True,True,True,True
p1204,p,ok,1779,1779,True,0,True,True,True,True
jd1611,jd,ok,10144,10144,True,0,True,True,True,True
c1909,c,ok,14378,14378,True,0,True,True,True,True
y1807,y,ok,17112,17112,True,0,True,True,True,True
MA2104,MA,ok,16975,16975,True,0,True,True,True,True
wr2409,wr,ok,11271,11271,True,0,True,True,True,True
PF2202,PF,ok,17069,17069,True,0,True,True,True,True
PM1303,PM,ok,8303,8303,True,0,True,True,True,True
lc2407,lc,ok,11376,11376,True,0,True,True,True,True
c1807,c,ok,11589,11589,True,0,True,True,True,True
b2603,b,ok,10412,10412,True,0,True,True,True,True
IC1705,IC,ok,2100,2100,True,0,True,True,True,True
OI1909,OI,ok,17466,17466,True,0,True,True,True,True
zn2207,zn,ok,23131,23131,True,0,True,True,True,True
WH1311,WH,ok,7561,7561,True,0,True,True,True,True
au1412,au,ok,27561,27561,True,0,True,True,True,True
wr1611,wr,ok,368,368,True,0,True,True,True,True
SF1809,SF,ok,11759,11759,True,0,True,True,True,True
al1510,al,ok,23276,23276,True,0,True,True,True,True
hc1804,hc,ok,17264,17264,True,0,True,True,True,True
SM2311,SM,ok,11664,11664,True,0,True,True,True,True
hc1705,hc,ok,17351,17351,True,0,True,True,True,True
ZC2005,ZC,ok,16064,16064,True,0,True,True,True,True
lu2504,lu,ok,17369,17369,True,0,True,True,True,True
TA1812,TA,ok,17597,17597,True,0,True,True,True,True
LR2311,LR,ok,4561,4561,True,0,True,True,True,True
c1303,c,ok,10358,10358,True,0,True,True,True,True
sn2109,sn,ok,23374,23374,True,0,True,True,True,True
sp1912,sp,ok,17443,17443,True,0,True,True,True,True
b1409,b,ok,10729,10729,True,0,True,True,True,True
SF1708,SF,ok,5613,5613,True,0,True,True,True,True
b2107,b,ok,17077,17077,True,0,True,True,True,True
hc2012,hc,ok,15772,15772,True,0,True,True,True,True
ag2212,ag,ok,27476,27476,True,0,True,True,True,True
ZC1809,ZC,ok,17687,17687,True,0,True,True,True,True
LR1805,LR,ok,7738,7738,True,0,True,True,True,True
SM1702,SM,ok,4636,4636,True,0,True,True,True,True
rb1410,rb,ok,11760,11760,True,0,True,True,True,True
lh2411,lh,ok,11491,11491,True,0,True,True,True,True
au1709,au,ok,7245,7245,True,0,True,True,True,True
