contract,comd,status,batch_count,tick_count,bars_match,bar_diff,times_match,volume_match,turnover_match,open_interest_match
AP2001,AP,ok,55479,55479,True,0,True,True,True,True
CF1505,CF,ok,32903,32903,True,0,True,True,True,True
AP1811,AP,ok,49263,49263,True,0,True,True,True,True
AP2010,AP,ok,55510,55510,True,0,True,True,True,True
AP2403,AP,ok,55404,55404,True,0,True,True,True,True
CF1201,CF,ok,5396,5396,True,0,True,True,True,True
AP1907,AP,ok,55024,55024,True,0,True,True,True,True
CF1503,CF,ok,34193,34193,True,0,True,True,True,True
CF1305,CF,ok,5456,5456,True,0,True,True,True,True
AP2603,AP,ok,32832,32832,True,0,True,True,True,True
AP2201,AP,ok,55343,55343,True,0,True,True,True,True
AP1912,AP,ok,55114,55114,True,0,True,True,True,True
AP2412,AP,ok,54948,54948,True,0,True,True,True,True
CF1501,CF,ok,4692,4692,True,0,True,True,True,True
AP2401,AP,ok,54993,54993,True,0,True,True,True,True
AP2103,AP,ok,54811,54811,True,0,True,True,True,True
AP1810,AP,ok,45220,45220,True,0,True,True,True,True
CF1303,CF,ok,18422,18422,True,0,True,True,True,True
AP1905,AP,ok,55708,55708,True,0,True,True,True,True
AP2304,AP,ok,55343,55343,True,0,True,True,True,True
AP2007,AP,ok,55220,55220,True,0,True,True,True,True
AP1903,AP,ok,55251,55251,True,0,True,True,True,True
AP2210,AP,ok,55343,55343,True,0,True,True,True,True
CF1411,CF,ok,13832,13832,True,0,True,True,True,True
AP2305,AP,ok,55343,55343,True,0,True,True,True,True
CF1301,CF,ok,4560,4560,True,0,True,True,True,True
AP2112,AP,ok,55281,55281,True,0,True,True,True,True
AP1911,AP,ok,55313,55313,True,0,True,True,True,True
CF1409,CF,ok,12115,12115,True,0,True,True,True,True
AP2312,AP,ok,55282,55282,True,0,True,True,True,True
AP2101,AP,ok,55205,55205,True,0,True,True,True,True
AP1807,AP,ok,30689,30689,True,0,True,True,True,True
CF1211,CF,ok,18697,18697,True,0,True,True,True,True
AP2005,AP,ok,55571,55571,True,0,True,True,True,True
AP2303,AP,ok,55343,55343,True,0,True,True,True,True
CF1407,CF,ok,39700,39700,True,0,True,True,True,True
AP1901,AP,ok,55403,55403,True,0,True,True,True,True
AP1805,AP,ok,20839,20839,True,0,True,True,True,True
AP2405,AP,ok,54689,54689,True,0,True,True,True,True
CF1009,CF,ok,228,228,True,0,True,True,True,True
CF1209,CF,ok,5092,5092,True,0,True,True,True,True
AP2205,AP,ok,54948,54948,True,0,True,True,True,True
AP2111,AP,ok,54826,54826,True,0,True,True,True,True
CF1405,CF,ok,6353,6353,True,0,True,True,True,True
AP1910,AP,ok,55313,55313,True,0,True,True,True,True
CF1105,CF,ok,3101,3101,True,0,True,True,True,True
CF1207,CF,ok,16340,16340,True,0,True,True,True,True
CF1109,CF,ok,2721,2721,True,0,True,True,True,True
CF1403,CF,ok,36667,36667,True,0,True,True,True,True
AP2510,AP,ok,54887,54887,True,0,True,True,True,True
AP2301,AP,ok,55176,55176,True,0,True,True,True,True
CF1205,CF,ok,5472,5472,True,0,True,True,True,True
AP2605,AP,ok,23256,23256,True,0,True,True,True,True
AP2204,AP,ok,55282,55282,True,0,True,True,True,True
AP2003,AP,ok,55129,55129,True,0,True,True,True,True
CF1401,CF,ok,6946,6946,True,0,True,True,True,True
AP2110,AP,ok,55176,55176,True,0,True,True,True,True
AP1812,AP,ok,54188,54188,True,0,True,True,True,True
CF1307,CF,ok,22697,22697,True,0,True,True,True,True
AP2311,AP,ok,55191,55191,True,0,True,True,True,True
AP2011,AP,ok,54506,54506,True,0,True,True,True,True
CF1311,CF,ok,18926,18926,True,0,True,True,True,True
AP2012,AP,ok,55085,55085,True,0,True,True,True,True
AP2212,AP,ok,55404,55404,True,0,True,True,True,True
AP2203,AP,ok,55342,55342,True,0,True,True,True,True
CF1107,CF,ok,9029,9029,True,0,True,True,True,True
CF1309,CF,ok,7995,7995,True,0,True,True,True,True
AP2310,AP,ok,55176,55176,True,0,True,True,True,True
AP2105,AP,ok,55343,55343,True,0,True,True,True,True
AP2404,AP,ok,54887,54887,True,0,True,True,True,True
CF1101,CF,ok,882,882,True,0,True,True,True,True
AP2512,AP,ok,46056,46056,True,0,True,True,True,True
AP2504,AP,ok,54065,54065,True,0,True,True,True,True
CF1703,CF,ok,84141,84141,True,0,True,True,True,True
CF1203,CF,ok,18575,18575,True,0,True,True,True,True
AP2211,AP,ok,55282,55282,True,0,True,True,True,True
AP2501,AP,ok,54917,54917,True,0,True,True,True,True
AP2604,AP,ok,28044,28044,True,0,True,True,True,True
AP2601,AP,ok,41040,41040,True,0,True,True,True,True
AP2505,AP,ok,55176,55176,True,0,True,True,True,True
CF1509,CF,ok,61262,61262,True,0,True,True,True,True
AP2411,AP,ok,55176,55176,True,0,True,True,True,True
AP2503,AP,ok,54948,54948,True,0,True,True,True,True
CF1609,CF,ok,84567,84567,True,0,True,True,True,True
CF1511,CF,ok,73249,73249,True,0,True,True,True,True
CF1803,CF,ok,84399,84399,True,0,True,True,True,True
CF1705,CF,ok,83399,83399,True,0,True,True,True,True
CF1903,CF,ok,82320,82320,True,0,True,True,True,True
CF1605,CF,ok,84446,84446,True,0,True,True,True,True
AP2410,AP,ok,54948,54948,True,0,True,True,True,True
CF1805,CF,ok,84430,84430,True,0,True,True,True,True
CF1701,CF,ok,84309,84309,True,0,True,True,True,True
CF1507,CF,ok,53886,53886,True,0,True,True,True,True
CF1111,CF,ok,9425,9425,True,0,True,True,True,True
CF1809,CF,ok,84779,84779,True,0,True,True,True,True
CF1801,CF,ok,84218,84218,True,0,True,True,True,True
CF1611,CF,ok,84309,84309,True,0,True,True,True,True
CF1911,CF,ok,83869,83869,True,0,True,True,True,True
CF1707,CF,ok,83686,83686,True,0,True,True,True,True
CF1601,CF,ok,84097,84097,True,0,True,True,True,True
AP2511,AP,ok,50616,50616,True,0,True,True,True,True
CF1603,CF,ok,84384,84384,True,0,True,True,True,True
CF1907,CF,ok,83443,83443,True,0,True,True,True,True
CF1807,CF,ok,84338,84338,True,0,True,True,True,True
CF1711,CF,ok,84338,84338,True,0,True,True,True,True
CF1811,CF,ok,84308,84308,True,0,True,True,True,True
CF2009,CF,ok,76351,76351,True,0,True,True,True,True
CF2003,CF,ok,80313,80313,True,0,True,True,True,True
CF2001,CF,ok,84309,84309,True,0,True,True,True,True
CF2503,CF,ok,83262,83262,True,0,True,True,True,True
CF1901,CF,ok,83960,83960,True,0,True,True,True,True
CF1709,CF,ok,83838,83838,True,0,True,True,True,True
CF2005,CF,ok,76928,76928,True,0,True,True,True,True
CF2207,CF,ok,83610,83610,True,0,True,True,True,True
CF1103,CF,ok,3344,3344,True,0,True,True,True,True
CF1607,CF,ok,84537,84537,True,0,True,True,True,True
CF2101,CF,ok,76700,76700,True,0,True,True,True,True
CF2201,CF,ok,83960,83960,True,0,True,True,True,True
CF2305,CF,ok,83959,83959,True,0,True,True,True,True
CF2103,CF,ok,79783,79783,True,0,True,True,True,True
CF1909,CF,ok,83399,83399,True,0,True,True,True,True
CF2403,CF,ok,84081,84081,True,0,True,True,True,True
CF2011,CF,ok,76351,76351,True,0,True,True,True,True
CJ1912,CJ,ok,34595,34595,True,0,True,True,True,True
CF2307,CF,ok,83960,83960,True,0,True,True,True,True
CF2301,CF,ok,83611,83611,True,0,True,True,True,True
CF2211,CF,ok,83747,83747,True,0,True,True,True,True
CF2209,CF,ok,83490,83490,True,0,True,True,True,True
CF2203,CF,ok,83959,83959,True,0,True,True,True,True
CJ2103,CJ,ok,54977,54977,True,0,True,True,True,True
CF2105,CF,ok,84081,84081,True,0,True,True,True,True
CF2603,CF,ok,49772,49772,True,0,True,True,True,True
CJ2109,CJ,ok,55509,55509,True,0,True,True,True,True
CJ2001,CJ,ok,40067,40067,True,0,True,True,True,True
CF2007,CF,ok,76579,76579,True,0,True,True,True,True
CF2601,CF,ok,62215,62215,True,0,True,True,True,True
CF2605,CF,ok,35356,35356,True,0,True,True,True,True
CF2205,CF,ok,83262,83262,True,0,True,True,True,True
CF2405,CF,ok,83732,83732,True,0,True,True,True,True
CJ2009,CJ,ok,54643,54643,True,0,True,True,True,True
CF2309,CF,ok,84081,84081,True,0,True,True,True,True
CJ2007,CJ,ok,55404,55404,True,0,True,True,True,True
CF2303,CF,ok,83959,83959,True,0,True,True,True,True
CJ2005,CJ,ok,57988,57988,True,0,True,True,True,True
CF2411,CF,ok,83610,83610,True,0,True,True,True,True
CJ2112,CJ,ok,55403,55403,True,0,True,True,True,True
CF2501,CF,ok,83611,83611,True,0,True,True,True,True
CF2511,CF,ok,77101,77101,True,0,True,True,True,True
CF2509,CF,ok,83262,83262,True,0,True,True,True,True
CF2107,CF,ok,84429,84429,True,0,True,True,True,True
CJ2207,CJ,ok,55175,55175,True,0,True,True,True,True
CJ2107,CJ,ok,55357,55357,True,0,True,True,True,True
CF1905,CF,ok,84567,84567,True,0,True,True,True,True
CF2311,CF,ok,84081,84081,True,0,True,True,True,True
CF2401,CF,ok,83732,83732,True,0,True,True,True,True
CJ2003,CJ,ok,48123,48123,True,0,True,True,True,True
CF2507,CF,ok,83595,83595,True,0,True,True,True,True
CJ2201,CJ,ok,55403,55403,True,0,True,True,True,True
CJ2101,CJ,ok,55403,55403,True,0,True,True,True,True
CJ2603,CJ,ok,32832,32832,True,0,True,True,True,True
CF2109,CF,ok,84430,84430,True,0,True,True,True,True
CJ2312,CJ,ok,55404,55404,True,0,True,True,True,True
CF2111,CF,ok,83261,83261,True,0,True,True,True,True
CJ2307,CJ,ok,55403,55403,True,0,True,True,True,True
CJ2203,CJ,ok,55403,55403,True,0,True,True,True,True
CJ2105,CJ,ok,55403,55403,True,0,True,True,True,True
CJ2301,CJ,ok,55115,55115,True,0,True,True,True,True
CJ2205,CJ,ok,54947,54947,True,0,True,True,True,True
CY1802,CY,ok,33136,33136,True,0,True,True,True,True
CJ2507,CJ,ok,55054,55054,True,0,True,True,True,True
CJ2403,CJ,ok,55404,55404,True,0,True,True,True,True
CF2407,CF,ok,83382,83382,True,0,True,True,True,True
CJ2503,CJ,ok,54887,54887,True,0,True,True,True,True
CJ2212,CJ,ok,55313,55313,True,0,True,True,True,True
CY1803,CY,ok,29023,29023,True,0,True,True,True,True
CJ2209,CJ,ok,55176,55176,True,0,True,True,True,True
CJ2409,CJ,ok,55176,55176,True,0,True,True,True,True
CJ2012,CJ,ok,55084,55084,True,0,True,True,True,True
CY1804,CY,ok,31054,31054,True,0,True,True,True,True
CY1812,CY,ok,49299,49299,True,0,True,True,True,True
CY1805,CY,ok,58024,58024,True,0,True,True,True,True
CY1806,CY,ok,35666,35666,True,0,True,True,True,True
CJ2601,CJ,ok,41040,41040,True,0,True,True,True,True
CJ2407,CJ,ok,54948,54948,True,0,True,True,True,True
CY1801,CY,ok,32957,32957,True,0,True,True,True,True
CF2505,CF,ok,83611,83611,True,0,True,True,True,True
CJ2509,CJ,ok,54948,54948,True,0,True,True,True,True
CJ2512,CJ,ok,46056,46056,True,0,True,True,True,True
CJ2412,CJ,ok,54765,54765,True,0,True,True,True,True
CF2409,CF,ok,83731,83731,True,0,True,True,True,True
CJ2303,CJ,ok,55404,55404,True,0,True,True,True,True
CJ2505,CJ,ok,55176,55176,True,0,True,True,True,True
CY1912,CY,ok,52480,52480,True,0,True,True,True,True
CY1903,CY,ok,65504,65504,True,0,True,True,True,True
CY1810,CY,ok,74055,74055,True,0,True,True,True,True
CJ2305,CJ,ok,55403,55403,True,0,True,True,True,True
CY2007,CY,ok,38922,38922,True,0,True,True,True,True
CY1904,CY,ok,74501,74501,True,0,True,True,True,True
CJ2501,CJ,ok,55176,55176,True,0,True,True,True,True
CY1808,CY,ok,52681,52681,True,0,True,True,True,True
CJ2605,CJ,ok,23256,23256,True,0,True,True,True,True
CY1907,CY,ok,67345,67345,True,0,True,True,True,True
CY1906,CY,ok,68435,68435,True,0,True,True,True,True
CJ2309,CJ,ok,55404,55404,True,0,True,True,True,True
CY1909,CY,ok,76405,76405,True,0,True,True,True,True
CY1809,CY,ok,80223,80223,True,0,True,True,True,True
CY2011,CY,ok,38617,38617,True,0,True,True,True,True
CY1811,CY,ok,43579,43579,True,0,True,True,True,True
CY2003,CY,ok,51071,51071,True,0,True,True,True,True
CY1908,CY,ok,68966,68966,True,0,True,True,True,True
CY2004,CY,ok,33403,33403,True,0,True,True,True,True
CY1911,CY,ok,40869,40869,True,0,True,True,True,True
CY2005,CY,ok,71626,71626,True,0,True,True,True,True
CY2107,CY,ok,39566,39566,True,0,True,True,True,True
CY1901,CY,ok,75039,75039,True,0,True,True,True,True
CY1910,CY,ok,56078,56078,True,0,True,True,True,True
CY2102,CY,ok,23693,23693,True,0,True,True,True,True
CY2006,CY,ok,62425,62425,True,0,True,True,True,True
CY2104,CY,ok,34422,34422,True,0,True,True,True,True
CY2110,CY,ok,51354,51354,True,0,True,True,True,True
CY2106,CY,ok,34573,34573,True,0,True,True,True,True
CY2002,CY,ok,50325,50325,True,0,True,True,True,True
CY1905,CY,ok,83093,83093,True,0,True,True,True,True
CY1902,CY,ok,58797,58797,True,0,True,True,True,True
CJ2401,CJ,ok,55176,55176,True,0,True,True,True,True
CY2009,CY,ok,71635,71635,True,0,True,True,True,True
CY2103,CY,ok,27523,27523,True,0,True,True,True,True
CY2302,CY,ok,79341,79341,True,0,True,True,True,True
CY2008,CY,ok,41282,41282,True,0,True,True,True,True
CY2202,CY,ok,74124,74124,True,0,True,True,True,True
CY2012,CY,ok,36424,36424,True,0,True,True,True,True
CY2204,CY,ok,79374,79374,True,0,True,True,True,True
CJ2405,CJ,ok,55176,55176,True,0,True,True,True,True
CY2206,CY,ok,79070,79070,True,0,True,True,True,True
CY2211,CY,ok,79618,79618,True,0,True,True,True,True
CY2201,CY,ok,83580,83580,True,0,True,True,True,True
CY2010,CY,ok,49417,49417,True,0,True,True,True,True
CY2105,CY,ok,72073,72073,True,0,True,True,True,True
CY2112,CY,ok,64443,64443,True,0,True,True,True,True
CY2111,CY,ok,57279,57279,True,0,True,True,True,True
CY1807,CY,ok,46980,46980,True,0,True,True,True,True
CY2304,CY,ok,81996,81996,True,0,True,True,True,True
CY2212,CY,ok,81299,81299,True,0,True,True,True,True
CY2210,CY,ok,78370,78370,True,0,True,True,True,True
CY2108,CY,ok,46108,46108,True,0,True,True,True,True
CY2205,CY,ok,82349,82349,True,0,True,True,True,True
CY2209,CY,ok,83175,83175,True,0,True,True,True,True
CY2404,CY,ok,81768,81768,True,0,True,True,True,True
CY2208,CY,ok,77721,77721,True,0,True,True,True,True
CY2001,CY,ok,81549,81549,True,0,True,True,True,True
CY2306,CY,ok,82755,82755,True,0,True,True,True,True
CY2310,CY,ok,82300,82300,True,0,True,True,True,True
CY2203,CY,ok,74686,74686,True,0,True,True,True,True
ER1201,ER,ok,552,552,True,0,True,True,True,True
CY2605,CY,ok,35356,35356,True,0,True,True,True,True
CY2312,CY,ok,82375,82375,True,0,True,True,True,True
ER1301,ER,ok,1648,1648,True,0,True,True,True,True
CY2109,CY,ok,82070,82070,True,0,True,True,True,True
CY2402,CY,ok,84241,84241,True,0,True,True,True,True
ER1105,ER,ok,395,395,True,0,True,True,True,True
CY2410,CY,ok,80497,80497,True,0,True,True,True,True
CY2409,CY,ok,83396,83396,True,0,True,True,True,True
ER1209,ER,ok,1751,1751,True,0,True,True,True,True
ER1101,ER,ok,764,764,True,0,True,True,True,True
ER1205,ER,ok,364,364,True,0,True,True,True,True
CY2510,CY,ok,81636,81636,True,0,True,True,True,True
CY2301,CY,ok,83367,83367,True,0,True,True,True,True
ER1305,ER,ok,253,253,True,0,True,True,True,True
CY2207,CY,ok,77520,77520,True,0,True,True,True,True
CY2403,CY,ok,82451,82451,True,0,True,True,True,True
FG1306,FG,ok,10352,10352,True,0,True,True,True,True
ER1111,ER,ok,8743,8743,True,0,True,True,True,True
CY2407,CY,ok,82103,82103,True,0,True,True,True,True
CY2602,CY,ok,56053,56053,True,0,True,True,True,True
CY2503,CY,ok,81848,81848,True,0,True,True,True,True
ER1109,ER,ok,829,829,True,0,True,True,True,True
CY2101,CY,ok,75870,75870,True,0,True,True,True,True
ER1107,ER,ok,964,964,True,0,True,True,True,True
CY2305,CY,ok,83472,83472,True,0,True,True,True,True
FG1305,FG,ok,2417,2417,True,0,True,True,True,True
CY2309,CY,ok,83791,83791,True,0,True,True,True,True
FG1307,FG,ok,13637,13637,True,0,True,True,True,True
ER1203,ER,ok,13455,13455,True,0,True,True,True,True
CY2401,CY,ok,83731,83731,True,0,True,True,True,True
CY2303,CY,ok,81025,81025,True,0,True,True,True,True
FG1304,FG,ok,9790,9790,True,0,True,True,True,True
CY2408,CY,ok,81719,81719,True,0,True,True,True,True
CY2512,CY,ok,69771,69771,True,0,True,True,True,True
CY2603,CY,ok,49771,49771,True,0,True,True,True,True
FG1303,FG,ok,6293,6293,True,0,True,True,True,True
CY2411,CY,ok,80466,80466,True,0,True,True,True,True
CY2511,CY,ok,77100,77100,True,0,True,True,True,True
CY2601,CY,ok,62214,62214,True,0,True,True,True,True
FG1309,FG,ok,2767,2767,True,0,True,True,True,True
CY2308,CY,ok,81828,81828,True,0,True,True,True,True
ER1211,ER,ok,20512,20512,True,0,True,True,True,True
FG1312,FG,ok,20782,20782,True,0,True,True,True,True
FG1401,FG,ok,2706,2706,True,0,True,True,True,True
CY2307,CY,ok,82209,82209,True,0,True,True,True,True
CY2505,CY,ok,82198,82198,True,0,True,True,True,True
FG1405,FG,ok,3663,3663,True,0,True,True,True,True
FG1409,FG,ok,3876,3876,True,0,True,True,True,True
FG1311,FG,ok,23061,23061,True,0,True,True,True,True
CY2606,CY,ok,28845,28845,True,0,True,True,True,True
CY2508,CY,ok,80893,80893,True,0,True,True,True,True
CY2507,CY,ok,81869,81869,True,0,True,True,True,True
FG1310,FG,ok,20035,20035,True,0,True,True,True,True
CY2604,CY,ok,42563,42563,True,0,True,True,True,True
CY2504,CY,ok,80223,80223,True,0,True,True,True,True
CY2412,CY,ok,79813,79813,True,0,True,True,True,True
CY2509,CY,ok,82821,82821,True,0,True,True,True,True
FG1308,FG,ok,16814,16814,True,0,True,True,True,True
CY2311,CY,ok,82390,82390,True,0,True,True,True,True
ER1103,ER,ok,2988,2988,True,0,True,True,True,True
FG1410,FG,ok,42322,42322,True,0,True,True,True,True
FG1501,FG,ok,5867,5867,True,0,True,True,True,True
CY2502,CY,ok,78934,78934,True,0,True,True,True,True
ER1207,ER,ok,8464,8464,True,0,True,True,True,True
FG1505,FG,ok,20884,20884,True,0,True,True,True,True
FG1411,FG,ok,46726,46726,True,0,True,True,True,True
CY2405,CY,ok,83655,83655,True,0,True,True,True,True
FG1503,FG,ok,48579,48579,True,0,True,True,True,True
FG1602,FG,ok,72425,72425,True,0,True,True,True,True
FG1406,FG,ok,21648,21648,True,0,True,True,True,True
ER1303,ER,ok,20845,20845,True,0,True,True,True,True
FG1402,FG,ok,25051,25051,True,0,True,True,True,True
FG1408,FG,ok,36696,36696,True,0,True,True,True,True
FG1509,FG,ok,47203,47203,True,0,True,True,True,True
CY2501,CY,ok,83078,83078,True,0,True,True,True,True
FG1403,FG,ok,35161,35161,True,0,True,True,True,True
FG1508,FG,ok,49178,49178,True,0,True,True,True,True
FG1404,FG,ok,34145,34145,True,0,True,True,True,True
FG1511,FG,ok,64616,64616,True,0,True,True,True,True
FG1412,FG,ok,43354,43354,True,0,True,True,True,True
CY2406,CY,ok,81508,81508,True,0,True,True,True,True
FG1606,FG,ok,84007,84007,True,0,True,True,True,True
FG1803,FG,ok,82471,82471,True,0,True,True,True,True
FG1611,FG,ok,81454,81454,True,0,True,True,True,True
FG1604,FG,ok,77828,77828,True,0,True,True,True,True
CY2506,CY,ok,80543,80543,True,0,True,True,True,True
FG1407,FG,ok,48642,48642,True,0,True,True,True,True
FG1612,FG,ok,82275,82275,True,0,True,True,True,True
FG1507,FG,ok,41744,41744,True,0,True,True,True,True
FG1610,FG,ok,82213,82213,True,0,True,True,True,True
FG1707,FG,ok,81182,81182,True,0,True,True,True,True
FG1608,FG,ok,82361,82361,True,0,True,True,True,True
FG1701,FG,ok,83975,83975,True,0,True,True,True,True
FG1609,FG,ok,83504,83504,True,0,True,True,True,True
FG1510,FG,ok,59597,59597,True,0,True,True,True,True
FG1711,FG,ok,81849,81849,True,0,True,True,True,True
FG1601,FG,ok,72600,72600,True,0,True,True,True,True
FG1706,FG,ok,81683,81683,True,0,True,True,True,True
FG1504,FG,ok,50508,50508,True,0,True,True,True,True
FG1512,FG,ok,67006,67006,True,0,True,True,True,True
FG1703,FG,ok,81728,81728,True,0,True,True,True,True
FG1708,FG,ok,81864,81864,True,0,True,True,True,True
FG1502,FG,ok,47469,47469,True,0,True,True,True,True
FG1506,FG,ok,24790,24790,True,0,True,True,True,True
FG1808,FG,ok,82212,82212,True,0,True,True,True,True
FG1704,FG,ok,81879,81879,True,0,True,True,True,True
FG1607,FG,ok,83184,83184,True,0,True,True,True,True
FG1810,FG,ok,81257,81257,True,0,True,True,True,True
FG1907,FG,ok,80970,80970,True,0,True,True,True,True
FG1712,FG,ok,82183,82183,True,0,True,True,True,True
FG1802,FG,ok,83352,83352,True,0,True,True,True,True
FG1605,FG,ok,80173,80173,True,0,True,True,True,True
FG1812,FG,ok,81242,81242,True,0,True,True,True,True
FG1603,FG,ok,74270,74270,True,0,True,True,True,True
FG1801,FG,ok,83731,83731,True,0,True,True,True,True
FG1710,FG,ok,81834,81834,True,0,True,True,True,True
FG1806,FG,ok,84019,84019,True,0,True,True,True,True
FG1904,FG,ok,80968,80968,True,0,True,True,True,True
FG1702,FG,ok,81424,81424,True,0,True,True,True,True
FG1909,FG,ok,83034,83034,True,0,True,True,True,True
FG1905,FG,ok,83457,83457,True,0,True,True,True,True
FG2008,FG,ok,75956,75956,True,0,True,True,True,True
FG2001,FG,ok,83093,83093,True,0,True,True,True,True
FG2006,FG,ok,74346,74346,True,0,True,True,True,True
FG2002,FG,ok,78660,78660,True,0,True,True,True,True
FG1807,FG,ok,83457,83457,True,0,True,True,True,True
FG1804,FG,ok,81804,81804,True,0,True,True,True,True
FG1903,FG,ok,81151,81151,True,0,True,True,True,True
FG2004,FG,ok,75884,75884,True,0,True,True,True,True
FG1911,FG,ok,81105,81105,True,0,True,True,True,True
FG1908,FG,ok,80509,80509,True,0,True,True,True,True
FG1906,FG,ok,81090,81090,True,0,True,True,True,True
FG1805,FG,ok,84278,84278,True,0,True,True,True,True
FG2011,FG,ok,74027,74027,True,0,True,True,True,True
FG2005,FG,ok,76563,76563,True,0,True,True,True,True
FG1811,FG,ok,81135,81135,True,0,True,True,True,True
FG2108,FG,ok,83472,83472,True,0,True,True,True,True
FG1901,FG,ok,82835,82835,True,0,True,True,True,True
FG2101,FG,ok,76411,76411,True,0,True,True,True,True
FG1902,FG,ok,81216,81216,True,0,True,True,True,True
FG1912,FG,ok,81345,81345,True,0,True,True,True,True
FG2007,FG,ok,74802,74802,True,0,True,True,True,True
FG2104,FG,ok,82507,82507,True,0,True,True,True,True
FG1705,FG,ok,82471,82471,True,0,True,True,True,True
FG2012,FG,ok,75362,75362,True,0,True,True,True,True
FG1910,FG,ok,80801,80801,True,0,True,True,True,True
FG2010,FG,ok,75893,75893,True,0,True,True,True,True
FG1709,FG,ok,82668,82668,True,0,True,True,True,True
FG2102,FG,ok,76710,76710,True,0,True,True,True,True
FG2204,FG,ok,83960,83960,True,0,True,True,True,True
FG1809,FG,ok,83564,83564,True,0,True,True,True,True
FG2206,FG,ok,83611,83611,True,0,True,True,True,True
FG2112,FG,ok,83899,83899,True,0,True,True,True,True
FG2105,FG,ok,83641,83641,True,0,True,True,True,True
FG2103,FG,ok,79023,79023,True,0,True,True,True,True
FG2303,FG,ok,83899,83899,True,0,True,True,True,True
FG2106,FG,ok,83504,83504,True,0,True,True,True,True
FG2211,FG,ok,83139,83139,True,0,True,True,True,True
FG2109,FG,ok,83838,83838,True,0,True,True,True,True
FG2107,FG,ok,83199,83199,True,0,True,True,True,True
FG2210,FG,ok,83276,83276,True,0,True,True,True,True
FG2009,FG,ok,75484,75484,True,0,True,True,True,True
FG2201,FG,ok,83732,83732,True,0,True,True,True,True
FG2406,FG,ok,83611,83611,True,0,True,True,True,True
FG2305,FG,ok,83656,83656,True,0,True,True,True,True
FG2306,FG,ok,84308,84308,True,0,True,True,True,True
FG2203,FG,ok,83747,83747,True,0,True,True,True,True
FG2110,FG,ok,83610,83610,True,0,True,True,True,True
FG2311,FG,ok,83762,83762,True,0,True,True,True,True
FG2302,FG,ok,82563,82563,True,0,True,True,True,True
IC1505,IC,ok,5082,5082,True,0,True,True,True,True
FG2308,FG,ok,83960,83960,True,0,True,True,True,True
FG2312,FG,ok,84080,84080,True,0,True,True,True,True
FG2003,FG,ok,78989,78989,True,0,True,True,True,True
FG2310,FG,ok,83458,83458,True,0,True,True,True,True
IC1506,IC,ok,11132,11132,True,0,True,True,True,True
FG2208,FG,ok,82958,82958,True,0,True,True,True,True
IC1601,IC,ok,9317,9317,True,0,True,True,True,True
FG2212,FG,ok,83960,83960,True,0,True,True,True,True
FG2603,FG,ok,49772,49772,True,0,True,True,True,True
FG2601,FG,ok,62215,62215,True,0,True,True,True,True
FG2111,FG,ok,82897,82897,True,0,True,True,True,True
IC1510,IC,ok,7986,7986,True,0,True,True,True,True
FG2605,FG,ok,35356,35356,True,0,True,True,True,True
IC1511,IC,ok,9680,9680,True,0,True,True,True,True
FG2401,FG,ok,83732,83732,True,0,True,True,True,True
FG2202,FG,ok,83611,83611,True,0,True,True,True,True
FG2512,FG,ok,69772,69772,True,0,True,True,True,True
FG2502,FG,ok,82215,82215,True,0,True,True,True,True
IC1708,IC,ok,10890,10890,True,0,True,True,True,True
IC1508,IC,ok,10648,10648,True,0,True,True,True,True
IC1604,IC,ok,9438,9438,True,0,True,True,True,True
FG2602,FG,ok,56054,56054,True,0,True,True,True,True
FG2307,FG,ok,83960,83960,True,0,True,True,True,True
FG2409,FG,ok,83732,83732,True,0,True,True,True,True
FG2301,FG,ok,83489,83489,True,0,True,True,True,True
IC1605,IC,ok,10406,10406,True,0,True,True,True,True
FG2404,FG,ok,83246,83246,True,0,True,True,True,True
FG2503,FG,ok,83261,83261,True,0,True,True,True,True
IC1701,IC,ok,10646,10646,True,0,True,True,True,True
FG2604,FG,ok,42564,42564,True,0,True,True,True,True
FG2209,FG,ok,83429,83429,True,0,True,True,True,True
FG2407,FG,ok,83124,83124,True,0,True,True,True,True
IC1611,IC,ok,9435,9435,True,0,True,True,True,True
FG2403,FG,ok,84020,84020,True,0,True,True,True,True
FG2402,FG,ok,85825,85825,True,0,True,True,True,True
FG2509,FG,ok,83262,83262,True,0,True,True,True,True
FG2507,FG,ok,83611,83611,True,0,True,True,True,True
IC1702,IC,ok,9438,9438,True,0,True,True,True,True
IC1608,IC,ok,10888,10888,True,0,True,True,True,True
FG2504,FG,ok,83080,83080,True,0,True,True,True,True
FG2207,FG,ok,83170,83170,True,0,True,True,True,True
IC1707,IC,ok,10406,10406,True,0,True,True,True,True
FG2606,FG,ok,28846,28846,True,0,True,True,True,True
FG2506,FG,ok,83262,83262,True,0,True,True,True,True
FG2505,FG,ok,83611,83611,True,0,True,True,True,True
FG2309,FG,ok,84081,84081,True,0,True,True,True,True
IC1603,IC,ok,39083,39083,True,0,True,True,True,True
IC1507,IC,ok,10648,10648,True,0,True,True,True,True
IC1509,IC,ok,26136,26136,True,0,True,True,True,True
FG2405,FG,ok,83732,83732,True,0,True,True,True,True
IC1612,IC,ok,39928,39928,True,0,True,True,True,True
IC1602,IC,ok,9317,9317,True,0,True,True,True,True
FG2411,FG,ok,83610,83610,True,0,True,True,True,True
